id	name	add_name	description	popup	set_ids	set_bonus_desc	set_extra_id	set_extra_desc	unk[0]	unk[1]	special_enchant_amount	special_enchant_desc
1116	Orc Amulet		An amulet that the balor Orcs possess for magical purposes. Take this to Sentry Kayleen.	-1					0	0	0	
1117	Orc's Necklace		A bone necklace that the balor Orc fighters carry for magical purposes. Take this to Sentry Kayleen.	-1					0	0	0	
1118	Spore Sac		A sac containing spore pollen. Give 10 spore sacs to Herbiel.	-1					0	0	0	
1130	Cobendell's Medicine		A fever medicine concocted by Master Cobendell.	-1					0	0	0	
1131	Cobendell's Medicine		A fever medicine concocted by Master Cobendell.	-1					0	0	0	
1132	Cobendell's Medicine		A fever medicine concocted by Master Cobendell.	-1					0	0	0	
1133	Cobendell's Medicine		A fever medicine concocted by Master Cobendell.	-1					0	0	0	
1134	Cobendell's Medicine		A fever medicine concocted by Master Cobendell.	-1					0	0	0	
1135	Spiritbound Wand		The wand where the spirit of mirrors is bound to. Trap all three spirits of mirrors into the wand and take it to Grand Magister Gallint.	-1					0	0	0	
1136	Spiritbound Wand		The wand where the spirit of mirrors is bound to. Trap all three spirits of mirrors into the wand and take it to Grand Magister Gallint.	-1					0	0	0	
1137	Spiritbound Wand		The wand where the spirit of mirrors is bound to. Trap all three spirits of mirrors into the wand and take it to Grand Magister Gallint.	-1					0	0	0	
1138	Auron's Letter		A letter written by Master Auron. Take this to Trader Simplon in the Town of Gludio.	-1					0	0	0	
1139	Warrior Guild Mark		A mark that shows that player is a member of the Warrior Guild. Take this to the Ruins of Agony and kill tracker skeletons.	-1					0	0	0	
1140	Rusted Bronze Sword		An old bronze sword used by tracker skeletons. Collect ten and give them to Trader Simplon.	-1					0	0	0	
1141	Rusted Bronze Sword		An old and rusted bronze sword given by Trader Simplon, who said it was a 'Sword of Trial'.Take this to Master Auron.	-1					0	0	0	
1143	Simplon's Letter		A letter written by Trader Simplon. Take this to Master Auron.	-1					0	0	0	
1144	Poison Spider's Leg		A cut leg of a dead poison spider or an arachnid tracker. Collect twenty of these and take to Master Auron.	-1					0	0	0	
1145	Medallion of Warrior		Take this medallion and go to the Grand Master of the Warrior's Guild to change your occupation to a Warrior.	-1					0	0	0	
1150	Spellbook: Wind Strike		Spellbook needed to learn Wind Strike.	-1					0	0	0	
1151	Spellbook: Self Heal		Spellbook needed to learn Self Heal.	-1					0	0	0	
1152	Spellbook: Heal		Spellbook needed to learn Heal. Used by Human Mystics, Elven Mystics and Dark Mystics.	-1					0	0	0	
1153	Jenna's Letter		A letter from Sentry Jenna to Master Harant.	-1					0	0	0	
1154	Sentry Blade		An adamantite sword newly issued to sentries.	-1					0	0	0	
1155	Sentry Blade		An adamantite sword newly issued to sentries.	-1					0	0	0	
1156	Sentry Blade		An adamantite sword newly issued to sentries.	-1					0	0	0	
1157	Old Bronze Sword		A bronze sword used in the past by sentries. Recover this and take it to Sentry Jenna.	-1					0	0	0	
1158	Bone Fragment		A bone fragment obtained from the undead skeletons. Gather 10 bone fragments and 3 Elf skulls, and take them to Unoren.	-1					0	0	0	
1159	Elf Skull		The skull of an undead Elf. Gather 10 bone fragments and 3 Elf skulls, and take them to Unoren.	-1					0	0	0	
1160	Dark Bezoar		Gather 13 dark bezoars and take them to Sentry Nelsya.	-1					0	0	0	
1161	Sword of Ritual		Take this sword to the Grand Master of the Fighter Guild to change your occupation to a Knight.	-1					0	0	0	
1162	Coin of Lords		A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end the Trial of the Esquire.	-1					0	0	0	
1163	Coin of Lords		A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end the Trial of the Esquire.	-1					0	0	0	
1164	Coin of Lords		A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end the Trial of the Esquire.	-1					0	0	0	
1165	Coin of Lords		A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end the Trial of the Esquire.	-1					0	0	0	
1166	Coin of Lords		A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end Trial of the Esquire.	-1					0	0	0	
1167	Coin of Lords		A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end the Trial of the Esquire.	-1					0	0	0	
1168	Gludio Guard's 1st Badge		A mark that proves guard membership. As Captain Bathia requested, hunt bugbear raiders.	-1					0	0	0	
1169	Bugbear Necklace		A necklace worn by bugbears for incantation purposes. Collect ten of these and visit Captain Bathia.	-1					0	0	0	
1170	Einhasad's 1st Temple Badge		As High Priest Raimund requested, go to the Ruins of Despair, defeat the departed spirits of priests, and collect 12 Einhasad crucifixes.	-1					0	0	0	
1171	Einhasad's Crucifix		A holy symbol of Einhasad, the goddess of light. Collect 12 of these and go to High Priest Raimund.	-1					0	0	0	
1172	Gludio Guard's 2nd Badge		The mark that distinguishes guard membership. As Captain Bezique requested, hunt giant spiders.	-1					0	0	0	
1173	Poison Spider Leg		A severed leg of a dead poison spider. Collect twenty of these and go to Captain Bezique.	-1					0	0	0	
1174	Einhasad's 2nd Temple Badge		As High Priest Levian requested, kill Langk lizardmen and collect the proof.	-1					0	0	0	
1175	Lizardman's Totem		A small sculpture Langk lizardmen carry with them. Collect twenty of these and take them to High Priestess Levian.	-1					0	0	0	
1176	Gludio Guard's 3rd Badge		A mark that proves guard membership. As Captain Gilbert requested, hunt giant spiders.	-1					0	0	0	
1177	Giant Spider's Husk		The husk of a giant spider that you peeled off. Collect twenty of these and take them to Captain Gilbert.	-1					0	0	0	
1178	Einhasad's 3rd Temple Badge		As High Priest Biotin requested, hunt silent horrors in the Elven Ruins.	-1					0	0	0	
1179	Skull of Silent Horror		The skull of a long-dead Elf. Collect 10 and take them to High Priest Biotin.	-1					0	0	0	
1180	Bezique's Letter		Captain Bezique's letter to Neti. Find Neti in the Village of Gludin and give her the letter.	-1					0	0	0	
1183	Spartoi's Bones		Undead bone pieces. Collect 10 and take them to Neti.	-1					0	0	0	
1184	Horseshoe of Light		A proof you received after passing Neti's test. You must take it to Captain Bezique.	-1					0	0	0	
1185	Most Wanted List		It is written that whoever does away with the Cat's Eye bandits and recovers the stolen goods will be rewarded.	-1					0	0	0	
1186	Stolen Jewelry		A fair amount of jewelry the Cat's Eye bandits stole. You must take them to Captain Bezique.	-1					0	0	0	
1187	Stolen Tomes		A rare tome the Cat's Eye bandits stole. You must take it to Captain Bezique.	-1					0	0	0	
1188	Stolen Ring		An expensive necklace that the Cat's Eye bandits have stolen. You must take it back to Captain Bezique.	-1					0	0	0	
1189	Stolen Necklace		An expensive necklace the Cat's Eye bandits stole. You must take it to Captain Bezique.	-1					0	0	0	
1190	Bezique's Recommendation		Take this medallion to the Grand Masters of the Fighter Guild to change your occupation to a Rogue.	-1					0	0	0	
1191	1st Letter of Order		A certificate of forbidden book collection given by Priest Zigaunt. Carry this around and collect all the forbidden books.	-1					0	0	0	
1192	2nd Letter of Order		A certificate that proves that you represent the religious body. This certificate is given by Priest Zigaunt. Take this to Lionel for covenant.	-1					0	0	0	
1193	Lionel's Book		The last book of Lioniel. Hand this book to Grand Magister Gallint in the Einhovant School of Magic.	-1					0	0	0	
1194	Book of Vivyan		A forbidden book Simplon sold to Vivyan. Collect five forbidden books and take them to Priest Zigaunt.	-1					0	0	0	
1195	Book of Simplon		The rest of Simplon's forbidden books. Collect 5 forbidden books and take them to Priest Zigaunt.	-1					0	0	0	
1196	Book of Praga		A forbidden book Simplon sold to Praga. Collect 5 forbidden books and take them to Priest Zigaunt.	-1					0	0	0	
1197	Certificate of Gallint		A certificate that Gallint gives for safekeeping of forbidden books. Give to Lionel and receive covenant.	-1					0	0	0	
1198	Pendant of Mother		The pendant of his mother that Guard Praga lost in the ruins. Take this to Guard Praga and receive a forbidden book.	-1					0	0	0	
1199	Necklace of Mother		A necklace chain where a pendant used to hang. Recover the pendant from the zombies in the Ruins of Agony to make it complete.	-1					0	0	0	
1200	Lionel's Covenant		Lionel's pledge not to use the forbidden book again. Give it to Priest Zigaunt and receive the mark of faith.	-1					0	0	0	
1201	Mark of Faith		Take this token to the high priest of the temple to change your occupation to a Cleric.	-1					0	0	0	
1202	Sorius's Letter		A letter received from Master Sorius to be given to Blacksmith Kluto in the Village of Gludin.	-1					0	0	0	
1203	Kluto Box		A box that Kluto asked to give to Master Sorius.	-1					0	0	0	
1204	Elven Knight Brooch		Take this brooch to the Grand Master of the Fighter Guild and he will change your occupation to a Knight.	-1					0	0	0	
1205	Topaz Piece		A piece of topaz obtained from the undead in the ruins. Collect 20 to take to Master Sorius.	-1					0	0	0	
1206	Emerald Piece		A piece of emerald obtained from the Ol Mahum Novices. Collect 20 of these to take to Blacksmith Kluto.	-1					0	0	0	
1207	Reisa's Letter		Master Reisa's letter to Guard Moretti. Find Guard Moretti and give him the letter.	-1					0	0	0	
1208	Prias's 1st Torn Letter		A torn piece of letter written by Prias and is not legible. Collect all four torn pieces and take them to Guard Moretti.	-1					0	0	0	
1209	Prias's 2nd Torn Letter		A torn piece of letter written by Prias and is not legible Collect all four torn pieces and take them to Guard Moretti.	-1					0	0	0	
1210	Prias's 3rd Torn Letter		A torn piece of letter written by Prias and is not legible. Collect all four torn pieces and take them to Guard Moretti.	-1					0	0	0	
1211	Prias's 4th Torn Letter		A torn piece of letter written by Prias and is not legible. Collect all four torn pieces and take them to Guard Moretti.	-1					0	0	0	
1212	Moretti's Herb		An herb that Guard Moretti asked to give to Prias.	-1					0	0	0	
1214	Moretti's Letter		An urgent letter from Guard Moretti to Prias.	-1					0	0	0	
1215	Prias's Letter		A reply of Prias to the letter from Guard Moretti. Hand this to Moretti.	-1					0	0	0	
1216	Honorary Guard		A letter written by Guard Moretti to Master Reisa. Take it to Master Reisa.	-1					0	0	0	
1217	Reisa's Recommendation		Take this recommendation to the Grand Master of the Fighter Guild to change your occupation to an Elven Scout.	-1					0	0	0	
1218	Rosella's Letter		A letter from Rosella to Elven Magister Greenis. Related to ruby, the symbol of fire.	-1					0	0	0	
1219	Red Down		Material needed to make ruby of magical powers. Collect 5 and take them to Magister Greenis for the magical power ruby.	-1					0	0	0	
1220	Magical Powers Ruby		Ruby that symbolizes fire. Gather 4 jewels that symbolize nature and take them to Rosella for a token to change occupations.	-1					0	0	0	
1221	Pure Aquamarine		Aquamarine that symbolizes water. Gather the 4 jewels that symbolize nature and take them to Rosella for a token to change occupations.	-1					0	0	0	
1222	Appetizing Apple		A very ripe apple. Give it to Thalia for information on the aquamarine of water.	-1					0	0	0	
1223	Gold Leaves		Leaves used as fertilizer for the Mother Tree. Collect five leaves and give them to Thalia for an aquamarine.	-1					0	0	0	
1224	Immortal Love		A book Northwind wanted to borrow. If you give this book to Northwind, you can obtain information on the amethyst.	-1					0	0	0	
1225	Amethyst		An amethyst obtained by killing sukar wererat. Give two to Northwind for nobility amethyst.	-1					0	0	0	
1226	Nobility Amethyst		Amethyst that symbolizes wind. Gather 4 jewels that symbolize nature and take them to Rosella for a token to change occupations.	-1					0	0	0	
1227	Rosella's Recommendation		Rosella's recommendation. If you show this to Varsak, you can get information on the fertility peridot.	-1					0	0	0	
1228	Peridot		A peridot you can get if you kill a sniper skeleton. If you collect 3 and show them to Varsak, you can get the fertility peridot.	-1					0	0	0	
1229	Fertility Peridot		A peridot that symbolizes the earth. Gather 4 jewels that symbolize nature and take them to Rosella for a token to change occupations.	-1					0	0	0	
1230	Eternity Diamond		Take this token to the Grand Master of the Magician Guild to change your occupation to an Elven Wizard.	-1					0	0	0	
1231	Crystal Medallion		A necklace given by Priest Manuel. Take this and go to the port Gludin to find the girl who works miracles.	-1					0	0	0	
1232	Swindler's Money		Money from Perrin's swindling. Give it to Allana.	-1					0	0	0	
1233	Allana's Diary		A diary with records of fraud miracle. Show this to Priest Manuel as proof.	-1					0	0	0	
1234	Lizard Captain Order		An order of lizard captain to kidnap the sacred flame of prophecy.	-1					0	0	0	
1235	Leaf of Oracle		Take this to the high priest to change your occupation to an Oracle.	-1					0	0	0	
1236	Half of Diary		Half of the diary given by Allana. You must get money from Perrin and find the other half of the diary.	-1					0	0	0	
1237	Palus Talisman		A talisman inscribed with palus runes that symbolize a deep lake. Carry this and hunt lycanthrope in the Neutral Zone.	-1					0	0	0	
1238	Lycanthrope Skull		A skull obtained after killing lycanthrope. Collect thirteen and take them to Master Virgil.	-1					0	0	0	
1239	Virgil's Letter		A letter written by Master Virgil. Take this to Abyssal Celebrant Kalinta of the village of Gludin.	-1					0	0	0	
1240	Morte Talisman		A talisman with inscription of rune of Morte, symbol of death. Carry this and find materials needed for coffin.	-1					0	0	0	
1241	Predator's Carapace		The hard carapace of a poison spider. Take this and five arachnid tracker silk threads to Abyssal Celebrant Kalinta.	-1					0	0	0	
1242	Arachnid Tracker Silk		Arachnid tracker web threads. Take five of these and a giant poison spider carapace to Abyssal Celebrant Kalinta.	-1					0	0	0	
1243	Coffin of Eternal Rest		A coffin used in funeral of Dark Elven Knight. Take this to Master Virgil.	-1					0	0	0	
1244	Gaze of Abyss		Take this token to the Grand Master of the Fighter Guild to change your occupation to a Knight.	-1					0	0	0	
1245	Shilen's Call		A letter received from Triskel. Go to Witch Arkenia of the Altar of Rites.	-1					0	0	0	
1246	Arkenia's Letter		A letter received from Arkenia. Take this to Guard Leikan to obtain information about the thief.	-1					0	0	0	
1247	Leikan's Note		A simple contract given by Guard Leikan. Must hunt moonstone beasts and collect their molars.	-1					0	0	0	
1248	Moonstone Beast's Molar		A molar obtained after killing a moonstone beast. Collect 10 of these to take to Guard Leikan.	-1					0	0	0	
1249	Leikan's Knife		A knife received as present from Leikan. They say it works well against the Calpicos.	-1					0	0	0	
1250	Shilen's Tears		Magic liquid stolen from the Altar of Rites. Give this to Witch Arkenia.	-1					0	0	0	
1251	Arkenia's Recommendation		A token of thanks received from Arkenia. Take this to Triskel.	-1					0	0	0	
1252	Iron Heart		Take this to the Grand Master of the Dark Elf Guild to change your occupation to an Assassin.	-1					0	0	0	
1253	Seed of Anger		A seed obtained from Charkeren, who is full of anger. Take this to Witch Varika.	-1					0	0	0	
1254	Seed of Despair		A seed obtained from Witch Varika. You must obtain all four seeds to earn the Jewel of Darkness.	-1					0	0	0	
1255	Seed of Horror		A seed obtained from Annika, who is full of horror. Take this to Witch Varika.	-1					0	0	0	
1256	Seed of Lunacy		A seed obtained from a lunatic. Take this to Witch Varika.	-1					0	0	0	
1257	Family's Remains		Remains of Charkeren's slain family. Find 3 and return to Charkeren.	-1					0	0	0	
1258	Varika's Liquor		A medicine Varika made for the son of Duchess Dwell. If you give it to Duchess, you can obtain the Seed of Despair.	-1					0	0	0	
1259	Knee Bone		The knee bone of undead that Annika was looking for. Give this to Annika to obtain the Seed of Horror.	-1					0	0	0	
